Time(s),Distance(m)
14.99,0.1900
15.18,0.2000
15.18,0.2000
15.18,0.2000
15.18,0.2000
15.18,0.2100
15.18,0.2100
15.18,0.2200
15.18,0.2200
15.18,0.2200
15.18,0.2300
15.18,0.2300
15.18,0.2300
15.18,0.2300
15.18,0.2300
15.18,0.2200
15.18,0.2200
15.18,0.2100
15.18,0.2100
15.18,0.2100
15.18,0.2100
15.28,0.2200
15.28,0.2200
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.28,0.2300
15.39,0.2300
15.39,0.2300
15.39,0.2300
15.39,0.2200
15.39,0.2200
15.39,0.2200
15.39,0.2200
15.39,0.2300
15.39,0.2300
15.39,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2200
15.58,0.2300
15.58,0.2300
15.58,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.68,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.79,0.2300
15.98,0.2300
15.98,0.2300
15.98,0.2300
15.98,0.2200
15.98,0.2200
15.98,0.2100
15.98,0.2200
15.98,0.2100
15.98,0.2100
15.98,0.2000
15.98,0.2000
15.98,0.2000
15.98,0.2000
15.98,0.2100
15.98,0.2100
15.98,0.2100
15.98,0.2000
15.98,0.2100
15.98,0.2100
16.08,0.2100
16.08,0.2100
16.08,0.2100
16.08,0.2000
16.08,0.2000
16.08,0.2100
16.08,0.2100
16.08,0.2000
16.08,0.2100
16.08,0.2100
16.18,0.2100
16.18,0.2200
16.18,0.2100
16.18,0.2100
16.18,0.2100
16.18,0.2100
16.18,0.2200
16.18,0.2200
16.18,0.2300
16.18,0.2300
16.38,0.2300
16.38,0.2200
16.38,0.2100
16.38,0.2000
16.38,0.2000
16.38,0.2000
16.38,0.2000
16.38,0.2000
16.38,0.1900
16.38,0.2000
16.38,0.2000
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.1900
16.38,0.2000
16.48,0.2000
16.48,0.2000
16.48,0.2100
16.48,0.2100
16.48,0.2100
16.48,0.2000
16.48,0.2000
16.48,0.2000
16.48,0.2000
16.48,0.2100
16.68,0.2100
16.68,0.2100
16.68,0.2100
16.68,0.2100
16.68,0.2000
16.68,0.2000
16.68,0.2000
16.68,0.2100
16.68,0.2200
16.68,0.2300
16.68,0.2100
16.68,0.1900
16.68,0.2000
16.68,0.2000
16.68,0.2000
16.68,0.2100
16.68,0.2100
16.68,0.2000
16.68,0.2000
16.68,0.2100
16.79,0.2000
16.79,0.2100
16.79,0.2200
16.79,0.2200
16.79,0.2200
16.79,0.2200
16.79,0.2200
16.79,0.2100
16.79,0.2100
16.79,0.2200
16.98,0.2200
16.98,0.2200
16.98,0.2100
16.98,0.2300
16.98,0.2300
16.98,0.2400
16.98,0.2400
16.98,0.2400
16.98,0.2400
16.98,0.2400
16.98,0.2300
16.98,0.2200
16.98,0.2100
16.98,0.2200
16.98,0.2200
16.98,0.2100
16.98,0.2100
16.98,0.2200
16.98,0.2100
17.08,0.2100
17.09,0.2100
17.09,0.2100
17.09,0.2000
17.09,0.2100
17.09,0.2200
17.09,0.2100
17.09,0.2100
17.09,0.2200
17.09,0.2000
17.28,0.1800
17.28,0.1800
17.28,0.1800
17.28,0.1800
17.28,0.1800
17.28,0.1900
17.28,0.2000
17.28,0.2100
17.28,0.2100
17.28,0.2000
17.28,0.2000
17.28,0.2100
17.28,0.2200
17.28,0.2200
17.28,0.2000
17.28,0.2100
17.28,0.2000
17.28,0.2100
17.28,0.2100
